,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Sol_S106,Sol_S109
sc01,y2030,2030-01-08T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.792625,46.29837,0.00162,0.00162
sc01,y2030,2030-01-08T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4705,49.82841,0.00132,0.00132
sc01,y2030,2030-01-08T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.291625,56.26266,0.00246,0.00246
sc01,y2030,2030-01-08T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.946125,59.83446,0.00657,0.00657
sc01,y2030,2030-01-08T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.8713125,57.41328,0.05643,0.05643
sc01,y2030,2030-01-08T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.421375,59.63379,0.80724,0.80724
sc01,y2030,2030-01-08T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.2519375,58.29738,16.29429,16.29429
sc01,y2030,2030-01-08T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.29925,66.03048,43.67682,43.67682
sc01,y2030,2030-01-08T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.7471875,54.0954,62.42331,62.42331
sc01,y2030,2030-01-08T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8153125,58.11792,71.97615,71.97615
sc01,y2030,2030-01-08T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7195,65.63649,76.67397,76.67397
sc01,y2030,2030-01-08T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0458125,69.74124,74.72067,74.72067
sc01,y2030,2030-01-08T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6549375,70.68504,64.70118,64.70118
sc01,y2030,2030-01-08T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0480625,58.52376,41.64852,41.64852
sc01,y2030,2030-01-08T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.7533125,58.37862,10.68339,10.68339
sc01,y2030,2030-01-08T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4548125,69.66582,0.10182,0.10182
sc01,y2030,2030-01-08T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.224,93.67866,0.00462,0.00462
sc01,y2030,2030-01-08T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.476,107.48565,0.00276,0.00276
sc01,y2030,2030-01-08T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.33175,124.61226,0.00117,0.00117
sc01,y2030,2030-01-08T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0533125,145.60617,0.00102,0.00102
sc01,y2030,2030-01-08T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.7100625,155.89194,0.00138,0.00138
sc01,y2030,2030-01-09T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3799375,150.55632,0.00147,0.00147
sc01,y2030,2030-01-09T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6998125,128.32452,0.00153,0.00153
sc01,y2030,2030-01-09T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4939375,111.49254,0.00135,0.00135
sc01,y2030,2030-01-09T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3324375,94.9266,0.00147,0.00147
sc01,y2030,2030-01-09T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.18025,95.59764,0.00144,0.00144
sc01,y2030,2030-01-09T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.86375,96.00558,0.00201,0.00201
sc01,y2030,2030-01-09T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.4376875,104.34753,0.00696,0.00696
sc01,y2030,2030-01-09T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.1904375,110.1048,0.05679,0.05679
sc01,y2030,2030-01-09T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.9273125,104.3949,1.16892,1.16892
sc01,y2030,2030-01-09T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.680125,101.98593,22.56978,22.56978
sc01,y2030,2030-01-09T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.356,102.11802,56.48682,56.48682
sc01,y2030,2030-01-09T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5035625,98.35698,75.84246,75.84246
sc01,y2030,2030-01-09T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.76575,94.43565,85.54314,85.54314
sc01,y2030,2030-01-09T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6201875,93.95904,89.27493,89.27493
sc01,y2030,2030-01-09T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.164,93.13398,85.98816,85.98816
sc01,y2030,2030-01-09T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.703875,90.5142,74.72901,74.72901
sc01,y2030,2030-01-09T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.546375,90.36126,49.54275,49.54275
sc01,y2030,2030-01-09T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9545625,91.02708,13.5783,13.5783
sc01,y2030,2030-01-09T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.27325,98.95188,0.13635,0.13635
sc01,y2030,2030-01-09T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.226625,107.32362,0.00447,0.00447
sc01,y2030,2030-01-09T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9823125,111.8526,0.0033,0.0033
sc01,y2030,2030-01-09T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.926625,114.70584,0.00135,0.00135
sc01,y2030,2030-01-09T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0846875,107.53605,0.00159,0.00159
sc01,y2030,2030-01-09T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.95125,105.29391,0.00111,0.00111
sc01,y2030,2030-01-10T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0615625,107.37897,0.00126,0.00126
sc01,y2030,2030-01-10T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.13175,111.18849,0.00168,0.00168
sc01,y2030,2030-01-10T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3211875,119.32026,0.0012,0.0012
sc01,y2030,2030-01-10T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1953125,123.25743,0.0015,0.0015
sc01,y2030,2030-01-10T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.791125,126.93015,0.0015,0.0015
sc01,y2030,2030-01-10T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8123125,136.28589,0.00237,0.00237
sc01,y2030,2030-01-10T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.8435,146.07261,0.00489,0.00489
sc01,y2030,2030-01-10T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1921875,153.16923,0.05172,0.05172
sc01,y2030,2030-01-10T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7031875,151.29159,1.29096,1.29096
sc01,y2030,2030-01-10T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0876875,138.7113,24.59583,24.59583
sc01,y2030,2030-01-10T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2126875,118.2021,60.47748,60.47748
sc01,y2030,2030-01-10T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.271625,93.32667,79.64373,79.64373
sc01,y2030,2030-01-10T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9429375,80.61081,87.44961,87.44961
sc01,y2030,2030-01-10T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.594125,65.43657,88.84002,88.84002
sc01,y2030,2030-01-10T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3459375,61.47837,84.42798,84.42798
sc01,y2030,2030-01-10T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8330625,63.78216,72.95268,72.95268
sc01,y2030,2030-01-10T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.667375,62.50068,47.31825,47.31825
sc01,y2030,2030-01-10T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.1200625,81.67659,12.22416,12.22416
sc01,y2030,2030-01-10T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.023625,106.608,0.08787,0.08787
sc01,y2030,2030-01-10T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.1286875,122.45766,0.00432,0.00432
sc01,y2030,2030-01-10T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.023875,135.7581,0.00282,0.00282
sc01,y2030,2030-01-10T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.636125,147.16317,0.0012,0.0012
sc01,y2030,2030-01-10T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2834375,153.14541,0.00135,0.00135
sc01,y2030,2030-01-10T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4479375,162.76203,0.00159,0.00159
sc01,y2030,2030-01-11T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.15325,169.10469,0.00141,0.00141
sc01,y2030,2030-01-11T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.5795625,168.56661,0.00141,0.00141
sc01,y2030,2030-01-11T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.516375,181.92819,0.00132,0.00132
sc01,y2030,2030-01-11T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.5348125,198.78294,0.0015,0.0015
sc01,y2030,2030-01-11T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9005625,217.17609,0.00153,0.00153
sc01,y2030,2030-01-11T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.2665625,231.54255,0.00228,0.00228
sc01,y2030,2030-01-11T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.1078125,233.05455,0.0042,0.0042
sc01,y2030,2030-01-11T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.678625,242.80704,0.05163,0.05163
sc01,y2030,2030-01-11T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.609875,251.39106,1.03932,1.03932
sc01,y2030,2030-01-11T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.6696875,247.75914,19.78143,19.78143
sc01,y2030,2030-01-11T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0338125,237.94296,50.46207,50.46207
sc01,y2030,2030-01-11T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.3953125,223.42554,70.87248,70.87248
sc01,y2030,2030-01-11T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6316875,210.15429,79.88916,79.88916
sc01,y2030,2030-01-11T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.3289375,201.18285,83.85084,83.85084
sc01,y2030,2030-01-11T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.83675,186.68436,81.46614,81.46614
sc01,y2030,2030-01-11T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.7699375,171.24666,71.06907,71.06907
sc01,y2030,2030-01-11T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8503125,162.00633,45.52179,45.52179
sc01,y2030,2030-01-11T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9016875,151.17171,12.29448,12.29448
sc01,y2030,2030-01-11T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6955625,147.80607,0.14196,0.14196
sc01,y2030,2030-01-11T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.369875,139.6002,0.00447,0.00447
sc01,y2030,2030-01-11T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.5230625,132.27636,0.00306,0.00306
sc01,y2030,2030-01-11T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.899125,121.08384,0.00186,0.00186
sc01,y2030,2030-01-11T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.6535625,108.80292,0.00138,0.00138
sc01,y2030,2030-01-11T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.86925,109.89477,0.00135,0.00135
sc01,y2030,2030-01-12T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.793,114.1701,0.00138,0.00138
sc01,y2030,2030-01-12T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.470375,117.96261,0.00129,0.00129
sc01,y2030,2030-01-12T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.82075,125.2128,0.00147,0.00147
sc01,y2030,2030-01-12T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.039625,140.77542,0.00135,0.00135
sc01,y2030,2030-01-12T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.1125,150.16629,0.00153,0.00153
sc01,y2030,2030-01-12T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.7506875,154.04997,0.00195,0.00195
sc01,y2030,2030-01-12T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.32475,163.941,0.0036,0.0036
sc01,y2030,2030-01-12T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2179375,174.86616,0.04746,0.04746
sc01,y2030,2030-01-12T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.27825,186.69039,0.74583,0.74583
sc01,y2030,2030-01-12T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.1065625,191.12064,16.12029,16.12029
sc01,y2030,2030-01-12T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.367625,187.55967,46.95393,46.95393
sc01,y2030,2030-01-12T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.1535625,180.40494,68.13291,68.13291
sc01,y2030,2030-01-12T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.666875,183.58659,78.44463,78.44463
sc01,y2030,2030-01-12T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.7150625,193.79718,81.83466,81.83466
sc01,y2030,2030-01-12T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.317,193.43166,77.00424,77.00424
sc01,y2030,2030-01-12T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.3474375,189.91209,61.86357,61.86357
sc01,y2030,2030-01-12T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1598125,178.15569,34.42659,34.42659
sc01,y2030,2030-01-12T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.4595,181.06554,8.23791,8.23791
sc01,y2030,2030-01-12T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.282,202.15875,0.08274,0.08274
sc01,y2030,2030-01-12T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.79225,216.61245,0.0042,0.0042
sc01,y2030,2030-01-12T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.1306875,224.22783,0.0024,0.0024
sc01,y2030,2030-01-12T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.5681875,229.83417,0.00129,0.00129
sc01,y2030,2030-01-12T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.104125,238.32519,0.00126,0.00126
sc01,y2030,2030-01-12T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.1009375,243.53436,0.00159,0.00159
sc01,y2030,2030-01-13T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5765625,239.04864,0.00123,0.00123
sc01,y2030,2030-01-13T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.9551875,228.54027,0.00102,0.00102
sc01,y2030,2030-01-13T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8965,218.24022,0.00114,0.00114
sc01,y2030,2030-01-13T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7611875,207.05622,0.00147,0.00147
sc01,y2030,2030-01-13T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.08225,206.83962,0.00126,0.00126
sc01,y2030,2030-01-13T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.7561875,205.07049,0.00219,0.00219
sc01,y2030,2030-01-13T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.84575,204.10392,0.00456,0.00456
sc01,y2030,2030-01-13T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.897875,203.0352,0.04728,0.04728
sc01,y2030,2030-01-13T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.934125,206.9712,0.65238,0.65238
sc01,y2030,2030-01-13T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.4524375,206.00052,16.37385,16.37385
sc01,y2030,2030-01-13T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.920125,188.60442,46.25115,46.25115
sc01,y2030,2030-01-13T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.1175625,169.14756,68.58501,68.58501
sc01,y2030,2030-01-13T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0954375,176.62971,79.434,79.434
sc01,y2030,2030-01-13T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5965,188.51289,82.05375,82.05375
sc01,y2030,2030-01-13T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.744875,196.42062,77.97867,77.97867
sc01,y2030,2030-01-13T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6525625,191.67501,65.26707,65.26707
sc01,y2030,2030-01-13T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.574625,183.27333,41.41608,41.41608
sc01,y2030,2030-01-13T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8749375,171.18804,10.78872,10.78872
sc01,y2030,2030-01-13T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5271875,166.49037,0.12489,0.12489
sc01,y2030,2030-01-13T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.211625,167.93718,0.00489,0.00489
sc01,y2030,2030-01-13T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5820625,171.73614,0.00324,0.00324
sc01,y2030,2030-01-13T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8405625,168.97299,0.00123,0.00123
sc01,y2030,2030-01-13T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.849875,168.78207,0.00144,0.00144
sc01,y2030,2030-01-13T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.550375,176.11302,0.00144,0.00144
sc01,y2030,2030-01-14T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1576875,183.90189,0.00168,0.00168
sc01,y2030,2030-01-14T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.28575,198.07437,0.00174,0.00174
sc01,y2030,2030-01-14T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5605625,202.54989,0.00183,0.00183
sc01,y2030,2030-01-14T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.884625,200.49009,0.00156,0.00156
sc01,y2030,2030-01-14T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.7460625,202.00422,0.00123,0.00123
sc01,y2030,2030-01-14T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0256875,185.42022,0.00174,0.00174
sc01,y2030,2030-01-14T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.58975,161.22033,0.00351,0.00351
sc01,y2030,2030-01-14T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.693,146.95377,0.0462,0.0462
sc01,y2030,2030-01-14T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.428125,142.08051,0.64107,0.64107
sc01,y2030,2030-01-14T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.7268125,138.65844,13.12842,13.12842
sc01,y2030,2030-01-14T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.364375,131.70438,38.98137,38.98137
sc01,y2030,2030-01-14T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.917375,129.01884,59.01309,59.01309
sc01,y2030,2030-01-14T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.9718125,140.49567,71.51295,71.51295
sc01,y2030,2030-01-14T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9079375,153.36993,76.17657,76.17657
sc01,y2030,2030-01-14T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2633125,159.92187,73.38912,73.38912
sc01,y2030,2030-01-14T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9079375,166.10193,62.33439,62.33439
sc01,y2030,2030-01-14T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7875625,165.03225,41.04216,41.04216
sc01,y2030,2030-01-14T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.344625,162.53694,10.6023,10.6023
sc01,y2030,2030-01-14T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8821875,174.32367,0.11226,0.11226
sc01,y2030,2030-01-14T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.8894375,189.26361,0.00345,0.00345
sc01,y2030,2030-01-14T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2613125,206.69502,0.00276,0.00276
sc01,y2030,2030-01-14T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.952875,226.33317,0.00138,0.00138
sc01,y2030,2030-01-14T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.268375,236.27586,0.00144,0.00144
sc01,y2030,2030-01-14T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.781375,245.21862,0.00114,0.00114
sc01,y2030,2030-01-15T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.253,250.73364,0.00132,0.00132
sc01,y2030,2030-01-15T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.120375,250.72281,0.00165,0.00165
sc01,y2030,2030-01-15T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9564375,247.92909,0.00138,0.00138
sc01,y2030,2030-01-15T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.45175,246.97395,0.00123,0.00123
sc01,y2030,2030-01-15T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.530375,239.73102,0.00147,0.00147
sc01,y2030,2030-01-15T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.46675,233.74137,0.0024,0.0024
sc01,y2030,2030-01-15T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.48475,238.56669,0.00417,0.00417
sc01,y2030,2030-01-15T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5394375,246.66264,0.04632,0.04632
sc01,y2030,2030-01-15T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1446875,262.31415,1.03422,1.03422
sc01,y2030,2030-01-15T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.2236875,275.00721,17.46309,17.46309
