,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Gas_C34,Gas_C35,Ant_C36,Ant_C37,Gas_C38,Gas_C39,Ant_C40,Ant_C41,Sub_C42,Sub_C43,Sub_C44,Sub_C45,Sub_C46,Sub_C47,Gas_C48,Sub_C49,Sub_C50,Sub_C51,Sub_C52,Sub_C53,Gas_C54,Gas_C55,Nuc_N56,Nuc_N57,Hyd_H58,Hyd_H59,Hyd_H60,Pum_H61,Pum_H62,Pum_H63,Gas_C64,Gas_C65,Gas_C66,Gas_C67,Gas_C68,Ant_C69,Ant_C70,Gas_C71,Gas_C72,Ant_C73,Ant_C74,Sub_C75,Sub_C76,Sub_C77,Sub_C78,Sub_C79,Sub_C80,Gas_C81,Sub_C82,Sub_C83,Sub_C84,Sub_C85,Sub_C86,Gas_C87,Gas_C88,Nuc_N89,Nuc_N90,Hyd_H91,Hyd_H92,Hyd_H93,Pum_H94,Pum_H95,Pum_H96,Gas_C97,Gas_C98,Gas_C99,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,Sol_S110,Sol_S111
sc01,y2030,1/3/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.718,155.36226,310.72452,500.718,155.36226,310.72452,0.00144,0.00432,0.024,0.00144,0.00432,0.024
sc01,y2030,1/3/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.281625,153.0282,306.0564,498.281625,153.0282,306.0564,0.00129,0.00387,0.0215,0.00129,0.00387,0.0215
sc01,y2030,1/3/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5704375,152.72412,305.44824,497.5704375,152.72412,305.44824,0.0012,0.0036,0.02,0.0012,0.0036,0.02
sc01,y2030,1/4/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.826125,155.08302,310.16604,477.826125,155.08302,310.16604,0.00123,0.00369,0.0205,0.00123,0.00369,0.0205
sc01,y2030,1/4/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0916875,150.30669,300.61338,471.0916875,150.30669,300.61338,0.00114,0.00342,0.019,0.00114,0.00342,0.019
sc01,y2030,1/4/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.663125,152.07003,304.14006,475.663125,152.07003,304.14006,0.00138,0.00414,0.023,0.00138,0.00414,0.023
sc01,y2030,1/4/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.7296875,152.5893,305.1786,478.7296875,152.5893,305.1786,0.00153,0.00459,0.0255,0.00153,0.00459,0.0255
sc01,y2030,1/4/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.645125,156.61731,313.23462,478.645125,156.61731,313.23462,0.00147,0.00441,0.0245,0.00147,0.00441,0.0245
sc01,y2030,1/4/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.3491875,154.74288,309.48576,479.3491875,154.74288,309.48576,0.0021,0.0063,0.035,0.0021,0.0063,0.035
sc01,y2030,1/4/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.47775,155.9847,311.9694,480.47775,155.9847,311.9694,0.00699,0.02097,0.1165,0.00699,0.02097,0.1165
sc01,y2030,1/4/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.9644375,152.63847,305.27694,481.9644375,152.63847,305.27694,0.05793,0.17379,0.9655,0.05793,0.17379,0.9655
sc01,y2030,1/4/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.626875,148.89672,297.79344,485.626875,148.89672,297.79344,1.18734,3.56202,19.789,1.18734,3.56202,19.789
sc01,y2030,1/4/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.306625,140.50518,281.01036,488.306625,140.50518,281.01036,24.05148,72.15444,400.858,24.05148,72.15444,400.858
sc01,y2030,1/4/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6425625,129.4275,258.855,489.6425625,129.4275,258.855,60.33414,181.00242,1005.569,60.33414,181.00242,1005.569
sc01,y2030,1/4/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.949125,120.00423,240.00846,486.949125,120.00423,240.00846,81.42645,244.27935,1357.1075,81.42645,244.27935,1357.1075
sc01,y2030,1/4/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.359,114.60369,229.20738,484.359,114.60369,229.20738,90.43485,271.30455,1507.2475,90.43485,271.30455,1507.2475
sc01,y2030,1/4/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2933125,110.81352,221.62704,482.2933125,110.81352,221.62704,91.62675,274.88025,1527.1125,91.62675,274.88025,1527.1125
sc01,y2030,1/4/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.292125,106.89573,213.79146,480.292125,106.89573,213.79146,86.74245,260.22735,1445.7075,86.74245,260.22735,1445.7075
sc01,y2030,1/4/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.791625,102.46044,204.92088,477.791625,102.46044,204.92088,73.81437,221.44311,1230.2395,73.81437,221.44311,1230.2395
sc01,y2030,1/4/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.444,97.12428,194.24856,477.444,97.12428,194.24856,46.52853,139.58559,775.4755,46.52853,139.58559,775.4755
sc01,y2030,1/4/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.414375,98.12553,196.25106,483.414375,98.12553,196.25106,11.23866,33.71598,187.311,11.23866,33.71598,187.311
sc01,y2030,1/4/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.542625,110.03343,220.06686,495.542625,110.03343,220.06686,0.07434,0.22302,1.239,0.07434,0.22302,1.239
sc01,y2030,1/4/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.7818125,112.76184,225.52368,499.7818125,112.76184,225.52368,0.00306,0.00918,0.051,0.00306,0.00918,0.051
sc01,y2030,1/4/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7721875,106.87989,213.75978,503.7721875,106.87989,213.75978,0.00138,0.00414,0.023,0.00138,0.00414,0.023
sc01,y2030,1/4/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.5588125,94.18065,188.3613,500.5588125,94.18065,188.3613,0.00108,0.00324,0.018,0.00108,0.00324,0.018
sc01,y2030,1/4/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.9184375,80.11812,160.23624,503.9184375,80.11812,160.23624,0.00138,0.00414,0.023,0.00138,0.00414,0.023
sc01,y2030,1/4/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9345,60.0357,120.0714,501.9345,60.0357,120.0714,0.00141,0.00423,0.0235,0.00141,0.00423,0.0235
sc01,y2030,1/5/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.78325,45.31308,90.62616,488.78325,45.31308,90.62616,0.00117,0.00351,0.0195,0.00117,0.00351,0.0195
sc01,y2030,1/5/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.6281875,36.24762,72.49524,479.6281875,36.24762,72.49524,0.00111,0.00333,0.0185,0.00111,0.00333,0.0185
sc01,y2030,1/5/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.049375,33.72012,67.44024,479.049375,33.72012,67.44024,0.00132,0.00396,0.022,0.00132,0.00396,0.022
sc01,y2030,1/5/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.84775,33.79254,67.58508,479.84775,33.79254,67.58508,0.00141,0.00423,0.0235,0.00141,0.00423,0.0235
sc01,y2030,1/5/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.61425,31.99662,63.99324,480.61425,31.99662,63.99324,0.00165,0.00495,0.0275,0.00165,0.00495,0.0275
sc01,y2030,1/5/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.550625,30.4365,60.873,481.550625,30.4365,60.873,0.00246,0.00738,0.041,0.00246,0.00738,0.041
sc01,y2030,1/5/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.2318125,35.72736,71.45472,488.2318125,35.72736,71.45472,0.00705,0.02115,0.1175,0.00705,0.02115,0.1175
sc01,y2030,1/5/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.8856875,41.41755,82.8351,505.8856875,41.41755,82.8351,0.05697,0.17091,0.9495,0.05697,0.17091,0.9495
sc01,y2030,1/5/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5975,47.39367,94.78734,538.5975,47.39367,94.78734,1.04073,3.12219,17.3455,1.04073,3.12219,17.3455
sc01,y2030,1/5/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.162625,47.94192,95.88384,548.162625,47.94192,95.88384,20.83695,62.51085,347.2825,20.83695,62.51085,347.2825
sc01,y2030,1/5/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3785,44.22621,88.45242,547.3785,44.22621,88.45242,52.67109,158.01327,877.8515,52.67109,158.01327,877.8515
sc01,y2030,1/5/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.3153125,39.15738,78.31476,544.3153125,39.15738,78.31476,71.23749,213.71247,1187.2915,71.23749,213.71247,1187.2915
sc01,y2030,1/5/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.4266875,36.29328,72.58656,541.4266875,36.29328,72.58656,79.98933,239.96799,1333.1555,79.98933,239.96799,1333.1555
sc01,y2030,1/5/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9791875,37.49628,74.99256,536.9791875,37.49628,74.99256,82.69689,248.09067,1378.2815,82.69689,248.09067,1378.2815
sc01,y2030,1/5/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.4009375,39.37821,78.75642,536.4009375,39.37821,78.75642,79.44048,238.32144,1324.008,79.44048,238.32144,1324.008
sc01,y2030,1/5/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.573875,39.29514,78.59028,538.573875,39.29514,78.59028,68.38185,205.14555,1139.6975,68.38185,205.14555,1139.6975
sc01,y2030,1/5/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.546375,39.84537,79.69074,540.546375,39.84537,79.69074,43.30188,129.90564,721.698,43.30188,129.90564,721.698
sc01,y2030,1/5/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9993125,42.04035,84.0807,544.9993125,42.04035,84.0807,10.37427,31.12281,172.9045,10.37427,31.12281,172.9045
sc01,y2030,1/5/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.9424375,48.52692,97.05384,551.9424375,48.52692,97.05384,0.05979,0.17937,0.9965,0.05979,0.17937,0.9965
sc01,y2030,1/5/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.155875,52.69125,105.3825,554.155875,52.69125,105.3825,0.00222,0.00666,0.037,0.00222,0.00666,0.037
sc01,y2030,1/5/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.8574375,52.00959,104.01918,552.8574375,52.00959,104.01918,0.00186,0.00558,0.031,0.00186,0.00558,0.031
sc01,y2030,1/5/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.682875,51.45279,102.90558,552.682875,51.45279,102.90558,0.00111,0.00333,0.0185,0.00111,0.00333,0.0185
sc01,y2030,1/5/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3735625,54.87963,109.75926,548.3735625,54.87963,109.75926,0.00132,0.00396,0.022,0.00132,0.00396,0.022
sc01,y2030,1/5/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.6454375,63.24237,126.48474,545.6454375,63.24237,126.48474,0.00114,0.00342,0.019,0.00114,0.00342,0.019
sc01,y2030,1/6/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.972125,70.9095,141.819,502.972125,70.9095,141.819,0.00183,0.00549,0.0305,0.00183,0.00549,0.0305
sc01,y2030,1/6/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.843375,80.65503,161.31006,495.843375,80.65503,161.31006,0.00177,0.00531,0.0295,0.00177,0.00531,0.0295
sc01,y2030,1/6/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5315625,84.22185,168.4437,489.5315625,84.22185,168.4437,0.00147,0.00441,0.0245,0.00147,0.00441,0.0245
sc01,y2030,1/6/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.1945625,89.99259,179.98518,487.1945625,89.99259,179.98518,0.00156,0.00468,0.026,0.00156,0.00468,0.026
sc01,y2030,1/6/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.285875,96.18606,192.37212,487.285875,96.18606,192.37212,0.00156,0.00468,0.026,0.00156,0.00468,0.026
sc01,y2030,1/6/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.382125,98.58066,197.16132,486.382125,98.58066,197.16132,0.00216,0.00648,0.036,0.00216,0.00648,0.036
sc01,y2030,1/6/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.509375,101.1636,202.3272,487.509375,101.1636,202.3272,0.00618,0.01854,0.103,0.00618,0.01854,0.103
sc01,y2030,1/6/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.39725,98.5692,197.1384,499.39725,98.5692,197.1384,0.0564,0.1692,0.94,0.0564,0.1692,0.94
sc01,y2030,1/6/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.07975,99.21741,198.43482,521.07975,99.21741,198.43482,1.00335,3.01005,16.7225,1.00335,3.01005,16.7225
sc01,y2030,1/6/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.481625,94.818,189.636,523.481625,94.818,189.636,15.24045,45.72135,254.0075,15.24045,45.72135,254.0075
sc01,y2030,1/6/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.981625,75.03111,150.06222,524.981625,75.03111,150.06222,40.44138,121.32414,674.023,40.44138,121.32414,674.023
sc01,y2030,1/6/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.2645625,58.75086,117.50172,525.2645625,58.75086,117.50172,56.04792,168.14376,934.132,56.04792,168.14376,934.132
sc01,y2030,1/6/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9995625,51.32214,102.64428,522.9995625,51.32214,102.64428,62.4681,187.4043,1041.135,62.4681,187.4043,1041.135
sc01,y2030,1/6/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.30225,51.57639,103.15278,525.30225,51.57639,103.15278,65.47833,196.43499,1091.3055,65.47833,196.43499,1091.3055
sc01,y2030,1/6/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.8883125,53.98404,107.96808,523.8883125,53.98404,107.96808,64.08999,192.26997,1068.1665,64.08999,192.26997,1068.1665
sc01,y2030,1/6/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.137375,50.37783,100.75566,520.137375,50.37783,100.75566,55.46079,166.38237,924.3465,55.46079,166.38237,924.3465
sc01,y2030,1/6/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.74425,48.12933,96.25866,521.74425,48.12933,96.25866,34.19301,102.57903,569.8835,34.19301,102.57903,569.8835
sc01,y2030,1/6/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.464875,44.68284,89.36568,524.464875,44.68284,89.36568,7.66278,22.98834,127.713,7.66278,22.98834,127.713
sc01,y2030,1/6/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.112375,48.33093,96.66186,527.112375,48.33093,96.66186,0.05751,0.17253,0.9585,0.05751,0.17253,0.9585
sc01,y2030,1/6/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9584375,56.42814,112.85628,532.9584375,56.42814,112.85628,0.00327,0.00981,0.0545,0.00327,0.00981,0.0545
sc01,y2030,1/6/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.8553125,68.68314,137.36628,535.8553125,68.68314,137.36628,0.00147,0.00441,0.0245,0.00147,0.00441,0.0245
sc01,y2030,1/6/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2529375,78.32487,156.64974,534.2529375,78.32487,156.64974,0.00111,0.00333,0.0185,0.00111,0.00333,0.0185
sc01,y2030,1/6/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.2550625,77.78712,155.57424,536.2550625,77.78712,155.57424,0.00144,0.00432,0.024,0.00144,0.00432,0.024
