,,,,,MW 
sc01,y2030,1/1/2030 3:00,Subbituminous,Sub_C82,0
sc01,y2030,1/1/2030 3:00,Subbituminous,Sub_C83,0
sc01,y2030,1/1/2030 3:00,Subbituminous,Sub_C84,0
sc01,y2030,1/1/2030 3:00,Subbituminous,Sub_C85,0
sc01,y2030,1/1/2030 3:00,Subbituminous,Sub_C86,0
sc01,y2030,1/1/2030 3:00,Gas,Gas_C87,60
sc01,y2030,1/1/2030 3:00,Gas,Gas_C88,60
sc01,y2030,1/1/2030 3:00,Nuclear,Nuc_N89,100
sc01,y2030,1/1/2030 3:00,Nuclear,Nuc_N90,100
sc01,y2030,1/1/2030 3:00,Hydro,Hyd_H91,0
sc01,y2030,1/1/2030 3:00,Hydro,Hyd_H92,0
sc01,y2030,1/1/2030 3:00,Hydro,Hyd_H93,0
sc01,y2030,1/1/2030 3:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/1/2030 3:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/1/2030 3:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/1/2030 3:00,Gas,Gas_C97,60
sc01,y2030,1/1/2030 3:00,Gas,Gas_C98,60
sc01,y2030,1/1/2030 3:00,Gas,Gas_C99,110
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W100,341.556375
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W101,154.51968
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W104,154.51968
sc01,y2030,1/1/2030 3:00,Onshore_wind,Ons_W105,309.03936
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S106,0
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S107,0
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S108,0.0255
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S109,0
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S110,0
sc01,y2030,1/1/2030 3:00,Solar_PV,Sol_S111,0.0255
sc01,y2030,1/1/2030 4:00,Gas,Gas_C1,20
sc01,y2030,1/1/2030 4:00,Gas,Gas_C2,20
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C3,60
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C4,60
sc01,y2030,1/1/2030 4:00,Gas,Gas_C5,20
sc01,y2030,1/1/2030 4:00,Gas,Gas_C6,20
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C7,60
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C8,60
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C9,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C10,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C11,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C12,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C13,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C14,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C16,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C17,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C18,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C19,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C20,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C21,30
sc01,y2030,1/1/2030 4:00,Gas,Gas_C22,30
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N23,400
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N24,400
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H25,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H26,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H27,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C31,36.55485665
sc01,y2030,1/1/2030 4:00,Gas,Gas_C32,40
sc01,y2030,1/1/2030 4:00,Gas,Gas_C33,90.85274604
sc01,y2030,1/1/2030 4:00,Gas,Gas_C34,20
sc01,y2030,1/1/2030 4:00,Gas,Gas_C35,20
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C36,60
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C37,60
sc01,y2030,1/1/2030 4:00,Gas,Gas_C38,20
sc01,y2030,1/1/2030 4:00,Gas,Gas_C39,20
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C40,60
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C41,60
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C42,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C43,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C44,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C45,24.89800075
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C46,1.18313825
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C47,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C49,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C50,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C51,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C52,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C53,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C54,30
sc01,y2030,1/1/2030 4:00,Gas,Gas_C55,30
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N56,800
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N57,800
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H58,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H59,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H60,100
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C64,70
sc01,y2030,1/1/2030 4:00,Gas,Gas_C65,70
sc01,y2030,1/1/2030 4:00,Gas,Gas_C66,130
sc01,y2030,1/1/2030 4:00,Gas,Gas_C67,40
sc01,y2030,1/1/2030 4:00,Gas,Gas_C68,40
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C69,152
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C70,152
sc01,y2030,1/1/2030 4:00,Gas,Gas_C71,40
sc01,y2030,1/1/2030 4:00,Gas,Gas_C72,40
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C73,152
sc01,y2030,1/1/2030 4:00,Anthracite,Ant_C74,152
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C75,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C76,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C77,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C78,100
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C79,100
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C80,100
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C82,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C83,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C84,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C85,0
sc01,y2030,1/1/2030 4:00,Subbituminous,Sub_C86,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C87,70
sc01,y2030,1/1/2030 4:00,Gas,Gas_C88,70
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N89,100
sc01,y2030,1/1/2030 4:00,Nuclear,Nuc_N90,100
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H91,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H92,0
sc01,y2030,1/1/2030 4:00,Hydro,Hyd_H93,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/1/2030 4:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/1/2030 4:00,Gas,Gas_C97,70
sc01,y2030,1/1/2030 4:00,Gas,Gas_C98,70
sc01,y2030,1/1/2030 4:00,Gas,Gas_C99,130
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W100,339.753
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W101,145.071
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W104,145.071
sc01,y2030,1/1/2030 4:00,Onshore_wind,Ons_W105,290.142
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S106,0
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S107,0
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S108,0.0215
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S109,0
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S110,0
sc01,y2030,1/1/2030 4:00,Solar_PV,Sol_S111,0.0215
sc01,y2030,1/1/2030 5:00,Gas,Gas_C1,20
sc01,y2030,1/1/2030 5:00,Gas,Gas_C2,20
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C3,60
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C4,60
sc01,y2030,1/1/2030 5:00,Gas,Gas_C5,20
sc01,y2030,1/1/2030 5:00,Gas,Gas_C6,20
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C7,60
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C8,60
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C9,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C10,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C11,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C12,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C13,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C14,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C16,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C17,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C18,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C19,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C20,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C21,30
sc01,y2030,1/1/2030 5:00,Gas,Gas_C22,30
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N23,400
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N24,400
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H25,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H26,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H27,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C31,30
sc01,y2030,1/1/2030 5:00,Gas,Gas_C32,30
sc01,y2030,1/1/2030 5:00,Gas,Gas_C33,70.85274604
sc01,y2030,1/1/2030 5:00,Gas,Gas_C34,20
sc01,y2030,1/1/2030 5:00,Gas,Gas_C35,20
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C36,60
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C37,60
sc01,y2030,1/1/2030 5:00,Gas,Gas_C38,20
sc01,y2030,1/1/2030 5:00,Gas,Gas_C39,20
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C40,60
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C41,60
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C42,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C43,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C44,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C45,24.89800075
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C46,1.18313825
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C47,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C49,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C50,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C51,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C52,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C53,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C54,30
sc01,y2030,1/1/2030 5:00,Gas,Gas_C55,30
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N56,800
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N57,800
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H58,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H59,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H60,100
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C64,80
sc01,y2030,1/1/2030 5:00,Gas,Gas_C65,80
sc01,y2030,1/1/2030 5:00,Gas,Gas_C66,150
sc01,y2030,1/1/2030 5:00,Gas,Gas_C67,45
sc01,y2030,1/1/2030 5:00,Gas,Gas_C68,45
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C69,152
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C70,152
sc01,y2030,1/1/2030 5:00,Gas,Gas_C71,45
sc01,y2030,1/1/2030 5:00,Gas,Gas_C72,45
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C73,152
sc01,y2030,1/1/2030 5:00,Anthracite,Ant_C74,152
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C75,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C76,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C77,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C78,100
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C79,100
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C80,100
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C82,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C83,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C84,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C85,0
sc01,y2030,1/1/2030 5:00,Subbituminous,Sub_C86,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C87,80
sc01,y2030,1/1/2030 5:00,Gas,Gas_C88,80
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N89,100
sc01,y2030,1/1/2030 5:00,Nuclear,Nuc_N90,100
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H91,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H92,0
sc01,y2030,1/1/2030 5:00,Hydro,Hyd_H93,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/1/2030 5:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/1/2030 5:00,Gas,Gas_C97,80
sc01,y2030,1/1/2030 5:00,Gas,Gas_C98,80
sc01,y2030,1/1/2030 5:00,Gas,Gas_C99,150
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W100,337.55625
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W101,134.93415
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W104,134.93415
sc01,y2030,1/1/2030 5:00,Onshore_wind,Ons_W105,269.8683
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S106,0
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S107,0
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S108,0.037
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S109,0
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S110,0
sc01,y2030,1/1/2030 5:00,Solar_PV,Sol_S111,0.037
sc01,y2030,1/1/2030 6:00,Gas,Gas_C1,20
sc01,y2030,1/1/2030 6:00,Gas,Gas_C2,20
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C3,60
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C4,60
sc01,y2030,1/1/2030 6:00,Gas,Gas_C5,20
sc01,y2030,1/1/2030 6:00,Gas,Gas_C6,20
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C7,60
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C8,60
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C9,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C10,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C11,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C12,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C13,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C14,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C16,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C17,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C18,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C19,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C20,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C21,30
sc01,y2030,1/1/2030 6:00,Gas,Gas_C22,30
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N23,400
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N24,400
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H25,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H26,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H27,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C31,30
sc01,y2030,1/1/2030 6:00,Gas,Gas_C32,30
sc01,y2030,1/1/2030 6:00,Gas,Gas_C33,90.85274604
sc01,y2030,1/1/2030 6:00,Gas,Gas_C34,20
sc01,y2030,1/1/2030 6:00,Gas,Gas_C35,20
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C36,60
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C37,60
sc01,y2030,1/1/2030 6:00,Gas,Gas_C38,20
sc01,y2030,1/1/2030 6:00,Gas,Gas_C39,20
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C40,60
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C41,60
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C42,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C43,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C44,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C45,24.89800075
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C46,1.18313825
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C47,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C49,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C50,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C51,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C52,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C53,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C54,30
sc01,y2030,1/1/2030 6:00,Gas,Gas_C55,30
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N56,800
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N57,800
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H58,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H59,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H60,100
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C64,90
sc01,y2030,1/1/2030 6:00,Gas,Gas_C65,90
sc01,y2030,1/1/2030 6:00,Gas,Gas_C66,170
sc01,y2030,1/1/2030 6:00,Gas,Gas_C67,50
sc01,y2030,1/1/2030 6:00,Gas,Gas_C68,50
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C69,152
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C70,152
sc01,y2030,1/1/2030 6:00,Gas,Gas_C71,50
sc01,y2030,1/1/2030 6:00,Gas,Gas_C72,50
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C73,152
sc01,y2030,1/1/2030 6:00,Anthracite,Ant_C74,152
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C75,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C76,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C77,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C78,100
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C79,100
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C80,100
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C82,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C83,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C84,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C85,0
sc01,y2030,1/1/2030 6:00,Subbituminous,Sub_C86,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C87,90
sc01,y2030,1/1/2030 6:00,Gas,Gas_C88,90
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N89,100
sc01,y2030,1/1/2030 6:00,Nuclear,Nuc_N90,100
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H91,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H92,0
sc01,y2030,1/1/2030 6:00,Hydro,Hyd_H93,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/1/2030 6:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/1/2030 6:00,Gas,Gas_C97,90
sc01,y2030,1/1/2030 6:00,Gas,Gas_C98,90
sc01,y2030,1/1/2030 6:00,Gas,Gas_C99,170
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W100,338.5126875
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W101,128.08341
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W104,128.08341
sc01,y2030,1/1/2030 6:00,Onshore_wind,Ons_W105,256.16682
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S106,0
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S107,0.01989
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S108,0.1105
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S109,0
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S110,0.01989
sc01,y2030,1/1/2030 6:00,Solar_PV,Sol_S111,0.1105
sc01,y2030,1/1/2030 7:00,Gas,Gas_C1,20
sc01,y2030,1/1/2030 7:00,Gas,Gas_C2,20
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C3,60
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C4,60
sc01,y2030,1/1/2030 7:00,Gas,Gas_C5,20
sc01,y2030,1/1/2030 7:00,Gas,Gas_C6,20
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C7,60
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C8,60
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C9,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C10,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C11,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C12,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C13,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C14,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C16,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C17,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C18,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C19,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C20,0
sc01,y2030,1/1/2030 7:00,Gas,Gas_C21,30
sc01,y2030,1/1/2030 7:00,Gas,Gas_C22,40
sc01,y2030,1/1/2030 7:00,Nuclear,Nuc_N23,400
sc01,y2030,1/1/2030 7:00,Nuclear,Nuc_N24,400
sc01,y2030,1/1/2030 7:00,Hydro,Hyd_H25,0
sc01,y2030,1/1/2030 7:00,Hydro,Hyd_H26,0
sc01,y2030,1/1/2030 7:00,Hydro,Hyd_H27,0
sc01,y2030,1/1/2030 7:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/1/2030 7:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/1/2030 7:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/1/2030 7:00,Gas,Gas_C31,30.7947597
sc01,y2030,1/1/2030 7:00,Gas,Gas_C32,34.04154222
sc01,y2030,1/1/2030 7:00,Gas,Gas_C33,110.852746
sc01,y2030,1/1/2030 7:00,Gas,Gas_C34,20
sc01,y2030,1/1/2030 7:00,Gas,Gas_C35,20
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C36,60
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C37,60
sc01,y2030,1/1/2030 7:00,Gas,Gas_C38,20
sc01,y2030,1/1/2030 7:00,Gas,Gas_C39,20
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C40,60
sc01,y2030,1/1/2030 7:00,Anthracite,Ant_C41,60
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C42,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C43,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C44,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C45,24.89800075
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C46,1.18313825
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C47,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C49,0
sc01,y2030,1/1/2030 7:00,Subbituminous,Sub_C50,0
